"12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
1.00847109744473,0.986208431851631,0.96414322044871,0.943403683620124,0.92502261250623,0.909958292741818,0.899126031657563,0.893439589919209,0.893862960461126,0.901474419921931,0.917546709366259,0.943641771025363,0.980742078572875,1.02817411294281,1.08502167920781,1.15017983952062,1.22220585920746,1.29918182769228,1.37859966588494,1.45728584563765,1.53138842785149,1.59645139995962,1.64771023817392,1.6829126871585,1.70284250651509,1.7089346753434,1.70302275335788,1.6871953722576,1.663666091102
1.05082992293775,1.02658117820151,1.0020675940028,0.97857723159394,0.957280209063281,0.939248376957066,0.925487890995554,0.916983367372901,0.914753586469146,0.919920387240068,0.933794565715514,0.957976999412793,0.993443921721414,1.03942572725269,1.09491085064272,1.15870428306208,1.22927311182777,1.30460618182477,1.38209890863872,1.45848115027826,1.52981136898929,1.59156242372273,1.63893648198432,1.66978302417249,1.68510571882737,1.6865675296214,1.67621633284169,1.65632833460519,1.62927016234919
1.09841416104567,1.07186031015099,1.04452959745418,1.01789250426639,0.99327566976094,0.971879687074028,0.954812618109919,0.943137127850544,0.937930572163941,0.940359272304082,0.951770653698674,0.973801187491408,1.00741408887985,1.05173410802866,1.10564735169559,1.16786475117878,1.23676229350702,1.31023803270984,1.38559709272082,1.45948298709502,1.52787891521996,1.58620451403553,1.62964859998714,1.65617500905088,1.66700775292341,1.66403129740287,1.64949568458118,1.62584838650841,1.5955904083719
1.1509761973957,1.12181604390441,1.09131881493529,1.06115974807852,1.03284097869698,1.00770672878405,0.986977608194422,0.971800957361565,0.963315758306597,0.962732790958565,0.971433462316062,0.991084869042861,1.02262934938888,1.06507715086165,1.11720597021934,1.17762969888466,1.24463362659075,1.31602926343587,1.38904000915051,1.46023620854333,1.52554343567148,1.58034936040221,1.6198521228917,1.64214132845515,1.64865672448961,1.64149231878407,1.62308306065109,1.59602714675827,1.56293819801493
1.20818905706412,1.17614787280013,1.14216431353595,1.10813949619708,1.07576900860912,1.04655469115454,1.02183951486561,1.00286131761373,0.990822929690764,0.986978647269125,0.992740098858283,1.00979857910867,1.03906689504202,1.07943303158971,1.12956137759861,1.18796704500545,1.25284652575535,1.32193093761461,1.39237291636281,1.4606856646065,1.52275789389443,1.57396959032049,1.60955314216017,1.62773366010434,1.63015673553219,1.61910850821031,1.59718675733282,1.56711612609759,1.53159863815773
1.26961954509595,1.23446076162401,1.19671428372586,1.15852573979608,1.12180006691951,1.0882090453166,1.05922648366988,1.03618545894038,1.02035395719333,1.01302798686898,1.01564468269806,1.02991187008509,1.05670373034631,1.09477980998206,1.14268785315019,1.19884397465042,1.26135946972134,1.32789324825047,1.39554057266542,1.46077630672602,1.51947598197639,1.56703886672103,1.59875830520275,1.61300255938227,1.6116077502035,1.59702942216533,1.5720016514958,1.5393480321228,1.50183291147819
1.33470183320174,1.29624171442534,1.25451598419049,1.2119293391035,1.17060862223116,1.13240527110124,1.09893046964469,1.07161588347323,1.05179496684462,1.04080286380684,1.04009674655448,1.05139233375042,1.07551606873029,1.11109503955069,1.15655901551024,1.21022675111003,1.2701298866028,1.33386548513417,1.39848729044783,1.46045331231588,1.51565226830439,1.55953198885334,1.58747480948936,1.59799736078,1.59310553330825,1.57539647087307,1.54770998693203,1.51293843855168,1.47388108312817
1.40271254112861,1.36083758652189,1.31499666814892,1.26786216621223,1.22179054325634,1.17881891704664,1.14069975278829,1.10896491240439,1.08501255499936,1.07021372312839,1.06603964160205,1.07420462517442,1.09547873194841,1.12835538203879,1.17114756049227,1.22208053729706,1.2791140533977,1.33979602134474,1.40115701243463,1.45966222960277,1.51124235828503,1.55142499604724,1.57571039557795,1.5827660937973,1.5747416473816,1.55434326067866,1.52448238193394,1.48808777006808,1.44796530615218
1.47274880120478,1.4274353793041,1.37744645882132,1.32572268869204,1.27485133534927,1.22705630115228,1.18423182899295,1.14800944830224,1.11985008869359,1.10115691131095,1.09340894728364,1.09830948640011,1.11656455080436,1.14653622557662,1.18642500516166,1.23436922702525,1.28826701023207,1.34563231946899,1.40349341020274,1.4583491423931,1.50620306719971,1.54269527372908,1.56347333906227,1.56735541285654,1.55660350417374,1.53399605448626,1.50247903258738,1.46498356216289,1.42429337161375
